"RESOURCE EQUIPMENT LTD","RQL","Capital Goods"
"RESOURCE GENERATION LIMITED","RES","Energy"
"RESOURCE MINING CORPORATION LIMITED","RMI","Materials"
"RESOURCE STAR LIMITED","RSL","Materials"
"RESOURCES & ENERGY GROUP LIMITED","REZ","Media"
"RETAIL FOOD GROUP LIMITED","RFG","Consumer Services"
"REVA MEDICAL, INC","RVA","Health Care Equipment & Services"
"REVERSE CORP LIMITED","REF","Telecommunication Services"
"REWARD MINERALS LTD","RWD","Materials"
"REX MINERALS LIMITED","RXM","Materials"
"REY RESOURCES LIMITED","REY","Energy"
"RGM MEDIA LIMITED","RGM","Media"
"RHEOCHEM PLC","RHE","Energy"
"RHG LIMITED","RHG","Banks"
"RIALTO ENERGY LIMITED","RIA","Energy"
"RICHFIELD INTERNATIONAL LIMITED","RIS","Transportation"
"RICHMOND MINING LIMITED","RHM","Materials"
"RICO RESOURCES LIMITED","RRI","Materials"
"RIDLEY CORPORATION LIMITED","RIC","Food Beverage & Tobacco"
"RIEDEL RESOURCES LIMITED","RIE","Materials"
"RIFT VALLEY RESOURCES LIMITED","RFV","Classification Pending"
"RIMFIRE PACIFIC MINING NL","RIM","Materials"
"RIO TINTO LIMITED","RIO","Materials"
"RIVERCITY MOTORWAY GROUP","RCY","Transportation"
"RIVERSDALE MINING LIMITED","RIV","Energy"
"RKS CONSOLIDATED LIMITED","RKS","Diversified Financials"
"RMA ENERGY LIMITED","RMT","Materials"
"RMG LIMITED","RMG","Materials"
"RNY PROPERTY TRUST","RNY","Real Estate"
"ROBE AUSTRALIA LIMITED","ROB","Diversified Financials"
"ROBUST RESOURCES LIMITED","ROL","Materials"
"ROC OIL COMPANY LIMITED","ROC","Energy"
"ROCK BUILDING SOCIETY LIMITED (THE)","ROK","Banks"
"ROCKLANDS RICHFIELD LIMITED","RCI","Energy"
"RONGTAI INTERNATIONAL GROUP HOLDINGS LIMITED","RIG","Capital Goods"
"ROSS HUMAN DIRECTIONS LIMITED","RHD","Commercial & Professional Services"
"ROX RESOURCES LIMITED","RXL","Materials"
"ROYAL RESOURCES LIMITED","ROY","Materials"
"ROYALCO RESOURCES LIMITED","RCO","Materials"
"RP DATA LTD","RPX","Software & Services"
"RUBIANNA RESOURCES LIMITED","RRE","Materials"
"RUBICON RESOURCES LIMITED","RBR","Materials"
"RUBICOR GROUP LIMITED","RUB","Commercial & Professional Services"
"RUBIK FINANCIAL LIMITED","RFL","Software & Services"
"RUM JUNGLE RESOURCES LTD","RUM","Energy"
"RUN CORP LIMITED","RNC","Real Estate"
"RUNGE LIMITED","RUL","Commercial & Professional Services"
"RURALAUS INVESTMENTS LIMITED","RUR","Materials"
"RURALCO HOLDINGS LIMITED","RHL","Retailing"
"RUSSELL AUSTRALIAN VALUE ETF","RVL","GICS Sector Code Not Applicable"
"RUSSELL HIGH DIVIDEND AUSTRALIAN SHARES ETF","RDV","GICS Sector Code Not Applicable"
"S&P 500 EMINI FUTURES","SPF","Classification Pending"
"SABINA CORPORATION LIMITED","SAP","Real Estate"
"SABRE RESOURCES LIMITED","SBR","Materials"
"SAFEROADS HOLDINGS LIMITED","SRH","Capital Goods"
"SAFETY MEDICAL PRODUCTS LIMITED","SFP","Health Care Equipment & Services"
"SAI GLOBAL LIMITED","SAI","Commercial & Professional Services"
"SALISBURY RESOURCES LIMITED","SBY","GICS Sector Code Not Applicable"
"SALMAT LIMITED","SLM","Commercial & Professional Services"
"SAMSON OIL & GAS LIMITED","SSN","Energy"
"SANDFIRE RESOURCES NL","SFR","Materials"
"SANTOS LIMITED","STO","Energy"
"SARACEN MINERAL HOLDINGS LIMITED","SAR","Materials"
"SAUNDERS INTERNATIONAL LIMITED","SND","Capital Goods"
"SAVCOR GROUP LIMITED","SAV","Capital Goods"
"SCANDINAVIAN RESOURCES LIMITED","SCR","Materials"
"SCANTECH LIMITED","SCD","Technology Hardware & Equipment"
"SCHAFFER CORPORATION LIMITED","SFC","Automobile & Components"
"SCIGEN LIMITED","SIE","Pharmaceuticals, Biotechnology & Life Sciences"
"SCOTGOLD RESOURCES LIMITED","SGZ","Materials"
"SCOTT CORPORATION LIMITED.","SCC","Transportation"
"SCOTTISH POWER UK PLC","SCK","GICS Sector Code Not Applicable"
"SDI LIMITED","SDI","Health Care Equipment & Services"
"SECURITISED AUSTRALIAN MORTGAGE TRUST 2006-1","SAG","GICS Sector Code Not Applicable"
"SECURITISED AUSTRALIAN MORTGAGE TRUST 2007-1","SAD","GICS Sector Code Not Applicable"
"SECURITISED AUSTRALIAN MORTGAGE TRUST 2008-1","SAJ","GICS Sector Code Not Applicable"
"SEDGMAN LIMITED","SDM","Capital Goods"
"SEEK LIMITED","SEK","Commercial & Professional Services"
"SEGUE RESOURCES LIMITED","SEG","Materials"
"SELECT HARVESTS LIMITED","SHV","Food Beverage & Tobacco"
"SELECT VACCINES LIMITED","SLT","Pharmaceuticals, Biotechnology & Life Sciences"
"SENETAS CORPORATION LIMITED","SEN","Software & Services"
"SENEX ENERGY LIMITED","SXY","Energy"
"SENTOSA MINING LIMITED","SEO","Materials"
"SERIES 2004-2(W) TORRENS TRUST","TRR","GICS Sector Code Not Applicable"
"SERIES 2005-1 TORRENS TRUST","TRW","GICS Sector Code Not Applicable"
"SERIES 2005-2 (S) TORRENS TRUST","TRZ","GICS Sector Code Not Applicable"
"SERIES 2006-1(E) TORRENS TRUST","TRX","GICS Sector Code Not Applicable"
"SERIES 2007 - 1G WST TRUST","WSB","GICS Sector Code Not Applicable"
"SERIES 2007-1 HARVEY TRUST","HTV","GICS Sector Code Not Applicable"
"SERIES 2007-1 TORRENS TRUST","TRQ","GICS Sector Code Not Applicable"
"SERIES 2007-2 REDS TRUST","REQ","GICS Sector Code Not Applicable"
"SERIES 2008-1E EHP REDS TRUST","REI","GICS Sector Code Not Applicable"
"SERIES 2009-1 WST TRUST","WSC","GICS Sector Code Not Applicable"
"SERIES 2010-1 REDS TRUST","REK","GICS Sector Code Not Applicable"
"SERIES 2010-2 REDS TRUST","RDA","GICS Sector Code Not Applicable"
"SERIES 2011-1 WST TRUST","WSH","GICS Sector Code Not Applicable"
"SERVCORP LIMITED","SRV","Real Estate"
"SERVICE STREAM LIMITED","SSM","Capital Goods"
"SEVEN GROUP HOLDINGS LIMITED","SVW","Capital Goods"
"SEYMOUR WHYTE LIMITED","SWL","Capital Goods"
"SHANDONG TIANYE AUSTRALIA LIMITED","SDT","Food Beverage & Tobacco"
"SHAW RIVER RESOURCES LIMITED","SRR","Materials"
"SHEFFIELD RESOURCES LIMITED","SFX","Materials"
"SHELL VILLAGES AND RESORTS LIMITED","SVC","Real Estate"
"SHENHUA INTERNATIONAL LIMITED","SHU","Consumer Durables & Apparel"
"SHERWIN IRON LIMITED","SHD","Materials"
"SHREE MINERALS LIMITED","SHH","Materials"
"SIBURAN RESOURCES LIMITED","SBU","Materials"
"SIERRA MINING LIMITED","SRM","Materials"
"SIETEL LIMITED","SSL","Real Estate"
"SIGMA PHARMACEUTICALS LIMITED","SIP","Pharmaceuticals, Biotechnology & Life Sciences"
"SIGNATURE CAPITAL INVESTMENTS LIMITED","SGI","Diversified Financials"
"SIGNATURE METALS LIMITED","SBL","Materials"
"SIHAYO GOLD LIMITED","SIH","Materials"
"SILEX SYSTEMS LIMITED","SLX","Semiconductors & Semiconductor Equipment"
"SILVER CHEF LIMITED","SIV","Capital Goods"
"SILVER LAKE RESOURCES LIMITED","SLR","Materials"
"SILVER MINES LIMITED","SVL","Materials"
"SILVER SWAN GROUP LIMITED","SWN","Materials"
"SIMS METAL MANAGEMENT LIMITED","SGM","Materials"
"SINGAPORE TELECOMMUNICATIONS LIMITED.","SGT","Telecommunication Services"
"SINO GAS & ENERGY HOLDINGS LIMITED","SEH","Energy"
"SINO STRATEGIC INTERNATIONAL LIMITED","SSI","Consumer Services"
"SINOVUS MINING LIMITED","SNV","Materials"
"SIPA RESOURCES LIMITED","SRI","Materials"
"SIRIUS CORPORATION LIMITED","SIU","Software & Services"
"SIRIUS RESOURCES NL","SIR","Materials"
"SIRTEX MEDICAL LIMITED","SRX","Pharmaceuticals, Biotechnology & Life Sciences"
"SITE GROUP INTERNATIONAL LIMITED","SIT","Capital Goods"
"SKILLED GROUP LIMITED","SKE","Commercial & Professional Services"
"SKY CITY ENTERTAINMENT GROUP LIMITED.","SKC","Consumer Services"
"SKY NETWORK TELEVISION LIMITED.","SKT","Media"
"SKYWEST AIRLINES LTD","SXR","Transportation"
"SLATER & GORDON LIMITED","SGH","Consumer Services"
"SMART SERIES 2007-1 TRUST","SMJ","GICS Sector Code Not Applicable"
"SMART SERIES 2007-2 TRUST","SMV","GICS Sector Code Not Applicable"
"SMART SERIES 2007-3E TRUST","SMB","GICS Sector Code Not Applicable"
"SMART SERIES 2008-2 TRUST","SMK","GICS Sector Code Not Applicable"
"SMART SERIES 2008-3 TRUST","SMW","GICS Sector Code Not Applicable"
"SMART SERIES 2009-1 TRUST","SMQ","GICS Sector Code Not Applicable"
"SMARTTRANS HOLDINGS LTD","SMA","Transportation"
"SMS MANAGEMENT & TECHNOLOGY LIMITED.","SMX","Software & Services"
"SNOWBALL GROUP LIMITED","SNO","Diversified Financials"
"SOFCOM LIMITED","SOF","Software & Services"
"SOIL SUB TECHNOLOGIES LIMITED","SOI","Food Beverage & Tobacco"
"SOLAGRAN LIMITED","SLA","Pharmaceuticals, Biotechnology & Life Sciences"
"SOLCO LTD","SOO","Utilities"
"SOLIMAR ENERGY LIMITED","SGY","Energy"
"SOLVERDI WORLDWIDE LIMITED","SWW","Energy"
"SOMERTON ENERGY LIMITED","SNE","Energy"
"SOMNOMED LIMITED","SOM","Health Care Equipment & Services"
"SONIC HEALTHCARE LIMITED","SHL","Health Care Equipment & Services"
"SOULS PRIVATE EQUITY LIMITED","SOE","Diversified Financials"
"SOUTH AMERICAN FERRO METALS LIMITED","SFZ","Materials"
"SOUTH AMERICAN IRON & STEEL CORPORATION LIMITED","SAY","Materials"
"SOUTH AUSTRALIAN GOVERNMENT FINANCING AUTHORITY","XSG","GICS Sector Code Not Applicable"
"SOUTH BOULDER MINES LTD","STB","Materials"
"SOUTHERN CROSS AIRPORTS CORPORATION HOLDINGS LTD","SAK","GICS Sector Code Not Applicable"
"SOUTHERN CROSS ELECTRICAL ENGINEERING LTD","SXE","Capital Goods"
"SOUTHERN CROSS EXPLORATION N.L.","SXX","Materials"
"SOUTHERN CROSS GOLDFIELDS LIMITED","SXG","Materials"
"SOUTHERN CROSS MEDIA GROUP LIMITED","SXL","Media"
"SOUTHERN CROWN RESOURCES LIMITED","SWR","Materials"
"SOUTHERN GOLD LIMITED","SAU","Materials"
"SOUTHERN HEMISPHERE MINING LIMITED","SUH","Materials"
"SOVEREIGN GOLD COMPANY LIMITED","SOC","Materials"
"SOVEREIGN METALS LIMITED","SVM","Materials"
"SP AUSNET","SPN","Utilities"
"SPARK INFRASTRUCTURE GROUP","SKI","Utilities"
"SPDR MSCI AUSTRALIA SELECT HIGH DIVIDEND YIELD FUND","SYI","GICS Sector Code Not Applicable"
"SPDR S&P/ASX 200 FINANCIALS EX A-REIT FUND","OZF","Classification Pending"
"SPDR S&P/ASX 200 FUND","STW","GICS Sector Code Not Applicable"
"SPDR S&P/ASX 200 LISTED PROPERTY FUND","SLF","GICS Sector Code Not Applicable"
"SPDR S&P/ASX 200 RESOURCES FUND","OZR","Classification Pending"
"SPDR S&P/ASX 50 FUND","SFY","GICS Sector Code Not Applicable"
"SPDR S&P/ASX SMALL ORDINARIES FUND","SSO","Classification Pending"
"SPECIALTY FASHION GROUP LIMITED","SFH","Retailing"
"SPEEWAH METALS LTD","SPM","Materials"
"SPHERE MINERALS LIMITED","SPH","Materials"
"SPITFIRE RESOURCES LIMITED","SPI","Materials"
"SPOTLESS GROUP LIMITED","SPT","Commercial & Professional Services"
"ST BARBARA LIMITED","SBM","Materials"
"ST GEORGE MINING LIMITED","SGQ","Materials"
"STAGING CONNECTIONS GROUP LIMITED","STG","Commercial & Professional Services"
"STANFIELD FUNDS MANAGEMENT LIMITED","SFN","Consumer Services"
"STANMORE COAL LIMITED","SMR","Materials"
"STARPHARMA HOLDINGS LIMITED","SPL","Pharmaceuticals, Biotechnology & Life Sciences"
"STEAMSHIPS TRADING COMPANY LIMITED","SST","Capital Goods"
"STELLAR RESOURCES LIMITED","SRZ","Materials"
"STERIHEALTH LIMITED","STP","Commercial & Professional Services"
"STERLING BIOFUELS INTERNATIONAL LIMITED","SBI","Energy"
"STIRLING PRODUCTS LIMITED","STI","Pharmaceuticals, Biotechnology & Life Sciences"
"STIRLING RESOURCES LIMITED","SRE","Materials"
"STOCKLAND","SGP","Real Estate"
"STOKES (AUSTRALASIA) LIMITED","SKS","Capital Goods"
"STONEHENGE METALS LIMITED","SHE","Materials"
"STRAITS RESOURCES LIMITED.","SRQ","Materials"
"STRATATEL LIMITED","STE","Software & Services"
"STRATEGIC ENERGY RESOURCES LIMITED","SER","Energy"
"STRATEGIC MINERALS CORPORATION NL","SMC","Materials"
"STRATEGIC POOLED DEVELOPMENT LIMITED","SPD","Diversified Financials"
"STRATHFIELD GROUP LIMITED","SRA","Retailing"
"STRIKE ENERGY LIMITED","STX","Energy"
"STRIKE RESOURCES LIMITED","SRK","Materials"
"STRUCTURAL MONITORING SYSTEMS PLC","SMN","Capital Goods"
"STRUCTURAL SYSTEMS LIMITED","STS","Capital Goods"
"STRZELECKI METALS LIMITED","STZ","Materials"
"STUART PETROLEUM LIMITED","STU","Energy"
"STW COMMUNICATIONS GROUP LIMITED","SGN","Media"
"STYLE LIMITED","SYP","Capital Goods"
"SUCCESS RESOURCES GLOBAL LTD","SGU","Consumer Services"
"SULTAN CORPORATION LIMITED","SSC","Materials"
"SUMATRA COPPER & GOLD PLC","SUM","Materials"
"SUMMIT RESOURCES LIMITED","SMM","Materials"
"SUN BIOMEDICAL LIMITED","SBN","Health Care Equipment & Services"
"SUN RESOURCES NL","SUR","Energy"
"SUNCORP GROUP LIMITED","SUN","Insurance"
"SUNCORP-METWAY LIMITED .","SBK","Insurance"
"SUNDANCE ENERGY AUSTRALIA LIMITED","SEA","Energy"
"SUNDANCE RESOURCES LIMITED","SDL","Materials"
"SUNLAND GROUP LIMITED","SDG","Real Estate"
"SUNSHINE HEART, INC.","SHC","Health Care Equipment & Services"
"SUNVEST CORPORATION LIMITED","SVS","Diversified Financials"
"SUPER RETAIL GROUP LIMITED","SUL","Retailing"
"SUPERIOR RESOURCES LIMITED","SPQ","Materials"
"SUPERWOMAN GROUP LIMITED","SPG","Consumer Services"
"SUPPLY NETWORK LIMITED","SNL","Automobile & Components"
"SWAN GOLD MINING LIMITED","SWA","Materials"
"SWICK MINING SERVICES LTD","SWK","Capital Goods"
"SYDNEY WATER CORPORATION LIMITED","XNE","GICS Sector Code Not Applicable"
"SYLVANIA PLATINUM LIMITED","SLP","Materials"
"SYLVANIA RESOURCES LIMITED","SLV","Materials"
"SYLVASTATE LIMITED","SYL","Diversified Financials"
"SYMBION HEALTH LIMITED - OPTION BASKET","SY3","Classification Pending"
"SYMEX HOLDINGS LIMITED","SYM","Materials"
"SYNDICATED METALS LIMITED","SMD","Materials"
"SYNERGY METALS LTD","SML","Materials"
"SYNERGY PLUS LIMITED","SNR","Software & Services"
"SYNGAS LIMITED","SYS","Energy"
"SYRAH RESOURCES LIMITED","SYR","Materials"
"TABCORP HOLDINGS LIMITED","TAH","Consumer Services"
"TAG PACIFIC LIMITED","TAG","Diversified Financials"
"TAKORADI LIMITED","TKG","Materials"
"TALENT2 INTERNATIONAL LIMITED","TWO","Commercial & Professional Services"
"TALGA GOLD LIMITED","TLG","Materials"
"TALISMAN MINING LIMITED","TLM","Materials"
"TAMAWOOD LIMITED","TWD","Consumer Durables & Apparel"
"TANAMI GOLD NL","TAM","Materials"
"TANDOU LIMITED","TAN","Food Beverage & Tobacco"
"TANGIERS PETROLEUM LIMITED","TPT","Energy"
"TANGO PETROLEUM LIMITED","TNP","Energy"
"TAP OIL LIMITED","TAP","Energy"
"TARGET ENERGY LIMITED","TEX","Energy"
"TASMAN RESOURCES LTD","TAS","Materials"
"TASMANIA MINES LIMITED","TMM","Materials"
"TASSAL GROUP LIMITED","TGR","Food Beverage & Tobacco"
"TATTS GROUP LIMITED","TTS","Consumer Services"
"TAWANA RESOURCES NL","TAW","Materials"
"TECHNICHE LIMITED.","TCN","Technology Hardware & Equipment"
"TECHNOLOGY ONE LIMITED","TNE","Software & Services"
"TECTONIC RESOURCES NL","TTR","Materials"
"TEL.PACIFIC LIMITED","TPC","Telecommunication Services"
"TELECOM CORPORATION OF NEW ZEALAND LIMITED","TEL","Telecommunication Services"
"TELESSO TECHNOLOGIES LIMITED","TEO","Pharmaceuticals, Biotechnology & Life Sciences"
"TELEZON LIMITED","TLZ","Technology Hardware & Equipment"
"TELLUS RESOURCES LTD","TLU","Classification Pending"
"TELSTRA CORPORATION LIMITED.","TLS","Telecommunication Services"
"TEMPLETON GLOBAL GROWTH FUND LIMITED","TGG","Diversified Financials"
"TEN NETWORK HOLDINGS LIMITED","TEN","Media"
"TERANGA GOLD CORPORATION","TGZ","Materials"
"TERRAIN MINERALS LIMITED","TMX","Materials"
"TERRAMIN AUSTRALIA LIMITED.","TZN","Materials"
"TERRITORY RESOURCES LIMITED","TTY","Materials"
"TERRITORY URANIUM COMPANY LIMITED","TUC","Materials"
"TEST SECURITY","TES","Classification Pending"
"TEXON PETROLEUM LTD","TXN","Energy"
"TEYS LIMITED","TYS","Real Estate"
"TFS CORPORATION LIMITED","TFC","Materials"
"THAKRAL HOLDINGS GROUP","THG","Real Estate"
"THE AUSTRALIAN SOCIAL INFRASTRUCTURE FUND","AZF","Real Estate"
"THE REJECT SHOP LIMITED","TRS","Retailing"
"THE ROYAL BANK OF SCOTLAND N.V.","ABO","GICS Sector Code Not Applicable"
"THE TRUST COMPANY LIMITED","TRU","Diversified Financials"
"THINKSMART LIMITED","TSM","Diversified Financials"
"THOMAS & COFFEY LIMITED","THO","Capital Goods"
"THOMSON RESOURCES LIMITED","TMZ","Materials"
"THOR MINING PLC","THR","Materials"
"THORN GROUP LIMITED","TGA","Retailing"
"THUNDELARRA EXPLORATION LIMITED","THX","Materials"
"TIARO COAL LIMITED","TCM","Materials"
"TIDEWATER INVESTMENTS LIMITED","TDI","Diversified Financials"
"TIGER RESOURCES LIMITED","TGS","Materials"
"TIMBERCORP LIMITED","TIM","Materials"
"TIMBERCORP ORCHARD TRUST","TOD","GICS Sector Code Not Applicable"
"TIMPETRA RESOURCES LIMITED","TPR","Materials"
"TISHMAN SPEYER OFFICE FUND","TSO","Real Estate"
"TISSUE THERAPIES LIMITED","TIS","Pharmaceuticals, Biotechnology & Life Sciences"
"TMA GROUP OF COMPANIES LIMITED","TMA","Materials"
"TNG LIMITED","TNG","Materials"
"TOLL HOLDINGS - OPTIONS OVER BASKET","TO2","GICS Sector Code Not Applicable"
"TOLL HOLDINGS LIMITED","TOL","Transportation"
"TOP END URANIUM LIMITED","TEU","Energy"
"TORO ENERGY LIMITED","TOE","Energy"
"TORRENS 2009-3 TRUST","TRB","GICS Sector Code Not Applicable"
"TORRENS ENERGY LIMITED","TEY","Utilities"
"TORRENS SERIES 2010-1 TRUST","TRP","GICS Sector Code Not Applicable"
"TORRENS SERIES 2010-2 TRUST","TRK","GICS Sector Code Not Applicable"
"TORRENS SERIES 2010-3 TRUST","TOA","GICS Sector Code Not Applicable"
"TOWER AUSTRALIA GROUP LIMITED","TAL","Insurance"
"TOWER LIMITED","TWR","Insurance"
"TOX FREE SOLUTIONS LIMITED","TOX","Commercial & Professional Services"
"TPG TELECOM LIMITED","TPM","Telecommunication Services"
"TPL CORPORATION LIMITED","TPL","Media"
"TRAFALGAR CORPORATE GROUP","TGP","Real Estate"
"TRAFFIC TECHNOLOGIES LTD.","TTI","Transportation"
"TRAFFORD RESOURCES LIMITED","TRF","Materials"
"TRAKA RESOURCES LIMITED","TKL","Materials"
"TRANSACTION SOLUTIONS INTERNATIONAL LIMITED","TSN","Commercial & Professional Services"
"TRANSERV ENERGY LIMITED","TSV","Energy"
"TRANSFIELD SERVICES INFRASTRUCTURE FUND","TSI","Utilities"
"TRANSFIELD SERVICES LIMITED","TSE","Commercial & Professional Services"
"TRANSIT HOLDINGS LIMITED","TRH","Materials"
"TRANSMETRO CORPORATION LIMITED","TCO","Consumer Services"
"TRANSOL CORPORATION LIMITED","TNC","Technology Hardware & Equipment"
"TRANSPACIFIC INDUSTRIES GROUP LTD","TPI","Commercial & Professional Services"
"TRANSPACIFIC SPS TRUST","TPA","Diversified Financials"
"TRANSURBAN GROUP","TCL","Transportation"
"TRANZACT FINANCIAL SERVICES LIMITED","TFS","Diversified Financials"
"TREASURY CORPORATION OF VICTORIA","XVG","GICS Sector Code Not Applicable"
"TREASURY GROUP LIMITED","TRG","Diversified Financials"
"TREASURY WINE ESTATES LIMITED","TWE","Classification Pending"
"TREYO LEISURE AND ENTERTAINMENT LIMITED","TYO","Consumer Durables & Apparel"
"TRIANGLE ENERGY (GLOBAL) LIMITED","TEG","Energy"
"TRIAUSMIN LIMITED","TRO","Materials"
"TRIBUNE RESOURCES LIMITED","TBR","Materials"
"TRINITY GROUP","TCQ","Real Estate"
"TRITON GOLD LIMITED","TON","Materials"
"TROJAN EQUITY LIMITED","TJN","Diversified Financials"
"TROY RESOURCES NL","TRY","Materials"
"TRUSCOTT MINING CORPORATION LIMITED","TRM","Materials"
"TSV HOLDINGS LIMITED","TSH","Technology Hardware & Equipment"
"TTA HOLDINGS LIMITED","TTA","Technology Hardware & Equipment"
"TVN CORPORATION LIMITED","TVN","Retailing"
"TWO WAY LIMITED","TTV","Media"
"TWT GROUP LIMITED","TWT","Consumer Durables & Apparel"
"TYRIAN DIAGNOSTICS LIMITED","TDX","Pharmaceuticals, Biotechnology & Life Sciences"
"TZ LIMITED","TZL","Capital Goods"
"U308 LIMITED","UTO","Energy"
"UBS DABS","DAB","Classification Pending"
"UBS FIXED INCOMEPLUS","FIP","Classification Pending"
"UGL LIMITED","UGL","Capital Goods"
"ULTRAPAY LIMITED","ULT","Technology Hardware & Equipment"
"UNDERCOVERWEAR LIMITED","UCW","Consumer Durables & Apparel"
"UNILIFE CORPORATION","UNS","Health Care Equipment & Services"
"UNION RESOURCES LIMITED","UCL","Materials"
"UNITED OROGEN LIMITED","UOG","Energy"
"UNITED OVERSEAS AUSTRALIA LIMITED","UOS","Real Estate"
"UNITED URANIUM LIMITED","UUL","Energy"
"UNITY MINING LIMITED","UML","Materials"
"UNIVERSAL BIOSENSORS INC.","UBI","Health Care Equipment & Services"
"UNIVERSAL COAL PLC","UNV","Energy"
"URAMET MINERALS LIMITED","URM","Materials"
"URAN LIMITED","URA","Materials"
"URANEX NL","UNX","Energy"
"URANIUM EQUITIES LIMITED","UEQ","Energy"
"URANIUMSA LIMITED","USA","Energy"
"US MASTERS HOLDINGS LIMITED","USH","GICS Sector Code Not Applicable"
"US NICKEL LIMITED","USN","Materials"
"USCOM LIMITED","UCM","Health Care Equipment & Services"
"UXA RESOURCES LTD","UXA","Energy"
"UXC LIMITED","UXC","Software & Services"
"VALAD PROPERTY GROUP","VPG","Real Estate"
"VAN EYK BLUEPRINT ALTERNATIVES PLUS","VBP","GICS Sector Code Not Applicable"
"VAN EYK THREE PILLARS LIMITED","VTP","Diversified Financials"
"VANGUARD ALL-WORLD EX-US SHARES INDEX ETF","VEU","GICS Sector Code Not Applicable"
"VANGUARD AUSTRALIAN PROPERTY SECURITIES INDEX ETF","VAP","GICS Sector Code Not Applicable"
"VANGUARD AUSTRALIAN SHARES INDEX ETF","VAS","GICS Sector Code Not Applicable"
"VANGUARD US TOTAL MARKET SHARES INDEX ETF","VTS","GICS Sector Code Not Applicable"
"VANTAGE GOLDFIELDS LIMITED","VGO","Materials"
"VDM GROUP LIMITED","VMG","Capital Goods"
"VEALLS LIMITED","VEL","Real Estate"
"VECTOR RESOURCES LIMITED","VEC","Materials"
"VENTNOR RESOURCES LTD","VRX","Materials"
"VENTURE MINERALS LIMITED","VMS","Materials"
"VENTUREX RESOURCES LIMITED","VXR","Materials"
"VENUS METALS CORPORATION LIMITED","VMC","Materials"
"VERTICON GROUP LIMITED","VGP","Capital Goods"
"VERUS INVESTMENTS LIMITED","VIL","Diversified Financials"
"VESTURE LIMITED","VES","Diversified Financials"
"VIAGOLD CAPITAL LIMITED","VIA","Consumer Services"
"VICTORY WEST MOLY LIMITED","VWM","Materials"
"VICULUS LIMITED","VCL","Real Estate"
"VIENTO GROUP LIMITED","VIE","Real Estate"
"VIETNAM INDUSTRIAL INVESTMENTS LIMITED","VII","Materials"
"VIEW RESOURCES LTD","VRE","Materials"
"VIKING ASHANTI LIMITED","VKA","Materials"
"VILLAGE ROADSHOW LIMITED","VRL","Media"
"VIRALYTICS LIMITED","VLA","Pharmaceuticals, Biotechnology & Life Sciences"
"VIRAX HOLDINGS LIMITED","VHL","Pharmaceuticals, Biotechnology & Life Sciences"
"VIRGIN BLUE HOLDINGS LIMITED","VBA","Transportation"
"VIRIDIS CLEAN ENERGY","VIR","Utilities"
"VISION GROUP HOLDINGS LIMITED","VGH","Health Care Equipment & Services"
"VITA GROUP LIMITED","VTG","Retailing"
"VITA LIFE SCIENCES LIMITED.","VSC","Pharmaceuticals, Biotechnology & Life Sciences"
"VITAL METALS LIMITED","VML","Materials"
"VITERRA INC","VTA","Food Beverage & Tobacco"
"VMOTO LIMITED","VMT","Consumer Durables & Apparel"
"VOCUS COMMUNICATIONS LIMITED","VOC","Telecommunication Services"
"VOLTAGE IP LIMITED","VIP","Software & Services"
"VORTEX PIPES LIMITED","VTX","Capital Goods"
"VOYAGER RESOURCES LIMITED","VOR","Materials"
"WAG LIMITED","WAG","Media"
"WAH NAM INTERNATIONAL HOLDINGS LIMITED","WNI","Transportation"
"WALLACE ABSOLUTE RETURN LIMITED","WAB","Diversified Financials"
"WAM ACTIVE LIMITED","WAA","Diversified Financials"
"WAM CAPITAL LIMITED","WAM","Diversified Financials"
"WAM RESEARCH LIMITED","WAX","Diversified Financials"
"WARATAH GOLD LIMITED","WGO","Materials"
"WAREHOUSE GROUP LIMITED (THE)","WHS","Retailing"
"WARRNAMBOOL CHEESE & BUTTER FACTORY CO.HOLD.LTD","WCB","Food Beverage & Tobacco"
"WASABI ENERGY LIMITED","WAS","Energy"
"WASHINGTON H SOUL PATTINSON & COMPANY LIMITED","SOL","Diversified Financials"
"WATER RESOURCES GROUP LIMITED","WRG","Utilities"
"WATERCO LIMITED","WAT","Consumer Durables & Apparel"
"WATPAC LIMITED","WTP","Capital Goods"
"WAVENET INTERNATIONAL LIMITED","WAL","Technology Hardware & Equipment"
"WBCN OPTIONS","WB9","Classification Pending"
"WCP RESOURCES LIMITED","WCP","Materials"
"WDS LIMITED","WDS","Capital Goods"
"WEBFIRM GROUP LIMITED","WFM","Software & Services"
"WEBJET LIMITED","WEB","Retailing"
"WEBSTER LIMITED","WBA","Food Beverage & Tobacco"
"WELCOME STRANGER MINING LIMITED","WSE","Software & Services"
"WELLCOM GROUP LIMITED","WLL","Commercial & Professional Services"
"WENTWORTH HOLDINGS LIMITED","WWM","Real Estate"
"WESFARMERS LIMITED","WES","Food & Staples Retailing"
"WESFARMERS LIMITED PARTIALLY PROTECTED SHARES OPTIONS     T","WE3","Classification Pending"
"WEST AFRICAN RESOURCES LIMITED","WAF","Materials"
"WEST AUSTRALIAN NEWSPAPERS HOLDINGS LIMITED","WAN","Media"
"WEST PEAK IRON LIMITED","WPI","Materials"
"WEST WITS MINING LIMITED","WWI","Materials"
"WESTERN AREAS NL","WSA","Materials"
"WESTERN DESERT RESOURCES LIMITED","WDR","Materials"
